,iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,from,goal,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
3522,246,4,1,8,1,10,9,5,8,7,240.0,0,-0.25,0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,25.0,biotechnology,10.0,2.0,7.0,1.0,"brooklyn, ny",1.0,6.0,scientist,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,35.0,20.0,10.0,20.0,10.0,5.0,40.0,5.0,5.0,30.0,15.0,5.0,1,5.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,2.0
3523,246,4,1,8,1,10,9,9,3,8,241.0,0,0.14,0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0,4.0,9.0,8.0,6.0,6.0,4.0,6.0,5.0,2.0,25.0,biotechnology,10.0,2.0,7.0,1.0,"brooklyn, ny",1.0,6.0,scientist,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,35.0,20.0,10.0,20.0,10.0,5.0,40.0,5.0,5.0,30.0,15.0,5.0,1,8.0,5.0,6.0,7.0,7.142857142857143,5.0,5.0,5.0,2.0
3524,246,4,1,8,1,10,9,4,7,9,242.0,1,0.33,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1,4.0,8.0,8.0,6.0,5.75,,6.0,6.0,2.0,25.0,biotechnology,10.0,2.0,7.0,1.0,"brooklyn, ny",1.0,6.0,scientist,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,35.0,20.0,10.0,20.0,10.0,5.0,40.0,5.0,5.0,30.0,15.0,5.0,1,8.0,7.0,7.0,7.0,5.0,,7.0,5.0,2.0
3525,247,5,1,10,1,10,9,8,9,1,234.0,0,-0.2,0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0,3.0,7.0,9.0,2.0,9.0,4.0,,1.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,3.0,7.0,5.0,5.0,4.0,4.0,6.0,6.0,2.0
3526,247,5,1,10,1,10,9,1,2,2,235.0,0,-0.63,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3.0,8.0,7.0,5.0,5.0,2.0,4.0,3.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,8.0,7.0,7.0,7.0,2.0,3.0,7.0,6.0,2.0
3527,247,5,1,10,1,10,9,2,3,3,236.0,0,-0.14,1,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0,3.0,7.0,7.0,4.0,7.0,3.0,6.0,7.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,0,7.0,7.0,5.0,3.0,7.0,3.0,3.0,3.0,2.0
3528,247,5,1,10,1,10,9,3,4,4,237.0,0,0.27,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0,6.0,9.0,8.0,6.0,8.0,2.0,5.0,5.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,5.0,6.0,8.0,5.0,6.0,3.0,6.0,6.0,2.0
3529,247,5,1,10,1,10,9,7,8,5,238.0,0,-0.14,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0,5.0,8.0,8.0,5.0,7.0,5.0,6.0,6.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,6.0,7.0,7.0,6.0,5.0,3.0,6.0,5.0,2.0
3530,247,5,1,10,1,10,9,6,7,6,239.0,0,0.02,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0,6.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,5.0,8.0,6.0,5.0,4.0,7.0,7.0,7.0,2.0
3531,247,5,1,10,1,10,9,5,6,7,240.0,0,-0.06,1,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,4.0,5.0,5.0,4.0,7.0,3.0,4.0,2.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,6.0,6.0,4.0,8.0,3.0,4.0,7.0,7.0,2.0
3532,247,5,1,10,1,10,9,9,1,8,241.0,0,-0.15,1,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0,5.0,10.0,10.0,9.0,6.0,7.0,8.0,6.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,5.0,6.0,5.0,5.0,4.0,3.0,5.0,6.0,2.0
3533,247,5,1,10,1,10,9,4,5,9,242.0,0,-0.01,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0,1.0,7.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,25.0,Earth and Environmental Science,10.0,4.0,1.0,1.0,"Shanghai, China",1.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,30.0,12.0,20.0,23.0,5.0,10.0,1,8.0,6.0,6.0,6.0,3.0,5.0,7.0,5.0,2.0
3534,248,6,1,12,1,10,9,8,3,1,234.0,0,0.23,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,6.0,6.0,8.0,6.0,2.0,6.0,3.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,0,5.0,7.0,8.0,6.0,7.0,3.0,7.0,4.0,2.0
3535,248,6,1,12,1,10,9,1,5,2,235.0,1,0.04,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,1,7.0,6.0,6.0,8.0,7.0,7.0,7.0,4.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,1,7.0,8.0,6.0,8.0,6.0,4.0,8.0,6.0,2.0
3536,248,6,1,12,1,10,9,2,6,3,236.0,0,-0.03,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1,7.0,5.0,6.0,8.0,9.0,6.0,7.0,7.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,0,6.0,6.0,9.0,6.0,7.0,4.0,6.0,4.0,2.0
3537,248,6,1,12,1,10,9,3,7,4,237.0,0,0.15,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,2.0
3538,248,6,1,12,1,10,9,7,2,5,238.0,0,0.14,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1,9.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,0,6.0,8.0,7.0,7.0,6.0,3.0,7.0,5.0,2.0
3539,248,6,1,12,1,10,9,6,1,6,239.0,0,0.15,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1,8.0,8.0,7.0,8.0,9.0,6.0,8.0,4.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,0,6.0,7.0,8.0,6.0,3.0,4.0,6.0,4.0,2.0
3540,248,6,1,12,1,10,9,5,9,7,240.0,0,0.09,0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,4.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,1,6.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,2.0
3541,248,6,1,12,1,10,9,9,4,8,241.0,1,0.17,0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1,10.0,6.0,8.0,9.0,7.0,5.0,7.0,6.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,1,6.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,2.0
3542,248,6,1,12,1,10,9,4,8,9,242.0,1,0.16,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1,5.0,3.0,6.0,7.0,10.0,3.0,7.0,6.0,2.0,27.0,Business,8.0,6.0,1.0,1.0,San Francisco,1.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,25.0,15.0,20.0,20.0,15.0,5.0,20.0,15.0,15.0,25.0,20.0,5.0,1,8.0,7.0,7.0,6.0,6.0,5.0,8.0,5.0,2.0
3543,249,7,1,14,1,10,9,8,5,1,234.0,0,0.3,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0,4.0,8.0,7.0,8.0,9.0,8.0,7.0,5.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,9.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,2.0
3544,249,7,1,14,1,10,9,1,7,2,235.0,0,0.31,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,9.0,8.0,9.0,9.0,6.0,7.0,9.0,8.0,2.0
3545,249,7,1,14,1,10,9,2,8,3,236.0,0,0.47,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0,4.0,7.0,7.0,5.0,9.0,4.0,5.0,6.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,0,9.0,9.0,9.0,6.0,7.0,5.0,7.0,6.0,2.0
3546,249,7,1,14,1,10,9,3,9,4,237.0,0,-0.09,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0,3.0,7.0,8.0,4.0,3.0,2.0,2.0,0.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,0,6.0,9.0,8.0,7.0,8.0,6.0,2.0,6.0,2.0
3547,249,7,1,14,1,10,9,7,4,5,238.0,0,0.2,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0,6.0,8.0,9.0,8.0,10.0,6.0,7.0,6.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,1.0
3548,249,7,1,14,1,10,9,6,3,6,239.0,0,0.32,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,7.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,4.0,2.0
3549,249,7,1,14,1,10,9,5,2,7,240.0,0,-0.18,0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,3.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,8.0,9.0,8.0,10.0,9.0,10.0,9.0,6.0,2.0
3550,249,7,1,14,1,10,9,9,6,8,241.0,0,0.19,0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0,5.0,8.0,9.0,6.0,10.0,5.0,6.0,6.0,2.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,2.0,9.0,7.0,9.0,9.0,9.0,8.0,7.0,2.0
3551,249,7,1,14,1,10,9,4,1,9,242.0,0,0.27,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0,3.0,5.0,7.375,6.0,10.0,8.0,4.0,5.0,1.0,33.0,Finance,8.0,6.0,2.0,7.0,Chile,2.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,22.0,22.0,15.0,15.0,5.0,21.0,15.0,15.0,25.0,10.0,25.0,10.0,1,9.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,1.0
3552,250,8,1,16,1,10,9,8,1,1,234.0,0,0.66,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1,7.0,5.0,8.0,5.0,8.0,7.0,5.0,3.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,10.0,6.0,7.0,7.0,4.0,5.0,6.0,2.0
3553,250,8,1,16,1,10,9,1,3,2,235.0,0,0.65,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3.0,7.0,7.0,6.0,9.0,5.0,5.0,4.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,9.0,10.0,7.0,9.0,7.0,7.0,9.0,9.0,2.0
3554,250,8,1,16,1,10,9,2,4,3,236.0,0,0.39,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,0,3.0,8.0,5.0,4.0,4.0,4.0,4.0,6.0,2.0
3555,250,8,1,16,1,10,9,3,5,4,237.0,1,0.6,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1,6.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,6.0,10.0,8.0,7.0,7.0,6.0,6.0,9.0,2.0
3556,250,8,1,16,1,10,9,7,9,5,238.0,1,0.81,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1,9.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,8.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,2.0
3557,250,8,1,16,1,10,9,6,8,6,239.0,0,0.6,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,8.0,9.0,7.0,8.0,7.0,7.0,5.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,8.0,7.0,6.0,6.0,5.0,5.0,9.0,2.0
3558,250,8,1,16,1,10,9,5,7,7,240.0,1,-0.38,0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,1,7.0,5.0,5.0,6.0,5.0,7.0,6.0,5.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,6.0,7.0,7.0,8.0,9.0,7.0,7.0,10.0,2.0
3559,250,8,1,16,1,10,9,9,2,8,241.0,1,0.76,0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1,8.0,6.0,10.0,9.0,10.0,9.0,8.0,7.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,2.0
3560,250,8,1,16,1,10,9,4,6,9,242.0,1,0.67,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1,7.0,7.0,7.0,6.0,9.0,7.0,7.0,6.0,2.0,25.0,Classics,6.0,6.0,1.0,1.0,"Toronto, London, India",4.0,1.0,"professor, poet/critic",2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,1,7.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,2.0
3561,251,9,1,18,1,10,9,8,8,1,234.0,0,-0.12,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1,5.0,8.0,7.0,4.0,5.857142857142857,5.0,6.0,4.0,2.0,33.0,Philosophy (Ph.D.),7.0,6.0,2.0,2.0,Israel,6.0,1.0,Am not sure,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,19.0,19.0,19.0,19.0,19.0,5.0,13.0,20.0,30.0,15.0,15.0,7.0,0,8.0,8.0,8.0,6.0,9.0,5.0,7.0,4.0,2.0
3562,251,9,1,18,1,10,9,1,1,2,235.0,0,0.11,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0,5.0,9.0,8.0,7.0,8.0,5.0,5.0,6.0,2.0,33.0,Philosophy (Ph.D.),7.0,6.0,2.0,2.0,Israel,6.0,1.0,Am not sure,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,19.0,19.0,19.0,19.0,19.0,5.0,13.0,20.0,30.0,15.0,15.0,7.0,1,8.0,9.0,8.0,8.0,8.0,5.0,8.0,8.0,2.0
3563,251,9,1,18,1,10,9,2,2,3,236.0,0,0.39,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0,5.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0,2.0,33.0,Philosophy (Ph.D.),7.0,6.0,2.0,2.0,Israel,6.0,1.0,Am not sure,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,19.0,19.0,19.0,19.0,19.0,5.0,13.0,20.0,30.0,15.0,15.0,7.0,0,4.0,8.0,7.0,3.0,8.0,5.0,3.0,6.0,2.0
3564,251,9,1,18,1,10,9,3,3,4,237.0,0,0.14,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0,2.0,10.0,10.0,5.0,5.857142857142857,,5.0,4.0,2.0,33.0,Philosophy (Ph.D.),7.0,6.0,2.0,2.0,Israel,6.0,1.0,Am not sure,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,19.0,19.0,19.0,19.0,19.0,5.0,13.0,20.0,30.0,15.0,15.0,7.0,0,6.0,8.0,8.0,6.0,6.166666666666667,,6.0,6.0,2.0
